421.1	657.7	1112.8	1474.4	1616.9	1836.6	2035.0	1693.6	1226.5	810.1	374.6	310.7
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
421.1	657.7	1112.8	1474.3	1616.8	1836.6	2035.0	1693.6	1226.5	810.1	374.6	310.7
403.3	603.0	931.8	1360.8	1052.1	750.3	542.3	617.0	1179.3	2373.3	2602.1	271.4
70.7	69.4	64.5	62.3	59.2	64.2	69.4	83.4	96.4	93.5	81.1	68.7
-52.9	-14.7	116.6	51.1	505.6	1021.5	1423.8	993.1	-49.2	-1656.5	-2308.7	-29.4
4352.9	3821.2	2329.6	1260.2	385.5	0.8	0.0	0.0	0.0	0.0	1005.1	4120.7
4758.1	4426.2	3263.6	2622.7	1438.2	751.0	542.3	617.0	1179.4	2373.3	3608.1	4393.5
